ID,prefLabel,altLabel,definition,broader,exactMatch,closeMatch
https://soilwise-he.github.io/soil-health#SoilThermalConductivity,soil thermal conductivity,,,soil thermal properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilThermalConductivity,
https://soilwise-he.github.io/soil-health#SoilThermalDiffusivity,soil thermal diffusivity,,,soil thermal properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilThermalDiffusivity,
https://soilwise-he.github.io/soil-health#SoilThermalProcesses,soil thermal processes,soil thermal process,,soil physical processes,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilThermalProcess,
https://soilwise-he.github.io/soil-health#SoilThermalProperties,soil thermal properties,soil thermal property,,soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilThermalProperty,
https://soilwise-he.github.io/soil-health#SoilThreats,soil threats,,,,,
https://soilwise-he.github.io/soil-health#SoilTillage,soil tillage,,,soil management,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilTillage,
https://soilwise-he.github.io/soil-health#SoilTilth,soil tilth,,,soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilTilth,
https://soilwise-he.github.io/soil-health#SoilTotalCarbon,soil total carbon,,"Total carbon in soil includes both organic carbon (from plant and microbial residues) and inorganic carbon (primarily carbonates). It is a fundamental component of soil organic matter, influencing soil fertility, structure, and water retention. High carbon levels are associated with better soil health and productivity. Source: USDA NRCS.",,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Cartot,
https://soilwise-he.github.io/soil-health#SoilTrafficability,soil trafficability,,,soil engineering functions; soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilTrafficability,
https://soilwise-he.github.io/soil-health#SoilTransport,soil transport,,,soil physical processes,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilTransport,
https://soilwise-he.github.io/soil-health#SoilTransportability,soil transportability,,,soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilTransportability,
https://soilwise-he.github.io/soil-health#SoilTrueDensity,soil true density,,,soil density,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilTrueDensity,
https://soilwise-he.github.io/soil-health#SoilType,soil type,,"The Soil Type categorizes soils based on their physical, chemical, and mineralogical characteristics, as well as their formation processes. It identifies specific soil types, such as sandy, loamy, or clayey soils, or more detailed classifications like Mollisols, Alfisols, or Vertisols, depending on the classification system used (e.g., USDA Soil Taxonomy or FAO WRB). Understanding soil type is essential for predicting soil behavior, determining suitable land uses, and managing resources effectively. Source: USDA-NRCS (1999). Soil Taxonomy: A Basic System of Soil Classification for Making and Interpreting Soil Surveys; FAO (2015). World Reference Base for Soil Resources. ",soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilType; http://w3id.org/glosis/model/profile/soilTypeProperty,
https://soilwise-he.github.io/soil-health#SoilVapourPressure,soil vapour pressure,,,pressure; soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilVaporPressure,
https://soilwise-he.github.io/soil-health#SoilViscosity,soil viscosity,,,soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilViscosity,
https://soilwise-he.github.io/soil-health#SoilVoid,soil void,,,soil pore physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilVoid,
https://soilwise-he.github.io/soil-health#SoilVolume,soil volume,,,soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilVolume,
https://soilwise-he.github.io/soil-health#SoilVolumeChange,soil volume change,,,soil deformation,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilVolumeChange,
https://soilwise-he.github.io/soil-health#SoilVolumetricMoistureContents,soil volumetric moisture contents,soil volumetric moisture content,,soil moisture contents,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilVolumetricMoistureContent,
https://soilwise-he.github.io/soil-health#SoilWarming,soil warming,,,soil thermal processes,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWarming,
https://soilwise-he.github.io/soil-health#SoilWater,soil water,,,soil component,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWater,
https://soilwise-he.github.io/soil-health#SoilWaterAbsorption,soil water absorption,,,soil absorption,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterAbsorption,
https://soilwise-he.github.io/soil-health#SoilWaterAbsorptionCapacity,soil water absorption capacity,,,soil physical capacity; soil water physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterAbsorptionCapacity,
https://soilwise-he.github.io/soil-health#SoilWaterAdsorption,soil water adsorption,,,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterAdsorption,
https://soilwise-he.github.io/soil-health#SoilWaterAffinity,soil water affinity,,,soil water physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterAffinity,
https://soilwise-he.github.io/soil-health#SoilWaterAvailability,soil water availability,,,soil agricultural functions; soil water physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterAvailability,
https://soilwise-he.github.io/soil-health#SoilWaterCharacteristics,soil water characteristics,soil water characteristic,,soil water physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterCharacteristics,
https://soilwise-he.github.io/soil-health#SoilWaterCondensation,soil water condensation,,,soil water physical processes,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterCondensation,
https://soilwise-he.github.io/soil-health#SoilWaterConductivity,soil water conductivity,,,soil water physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterConductivity,
https://soilwise-he.github.io/soil-health#SoilWaterContent,soil water content,,,observable soil properties,,
https://soilwise-he.github.io/soil-health#SoilWaterContents,soil water contents,soil water content,,soil water physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterContent,
https://soilwise-he.github.io/soil-health#SoilWaterDiffusivity,soil water diffusivity,,,soil water physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterDiffusivity,
https://soilwise-he.github.io/soil-health#SoilWaterEvapouration,soil water evapouration,,,evapouration; soil water physical processes,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterEvaporation,
https://soilwise-he.github.io/soil-health#SoilWaterEvapourationRate,soil water evapouration rate,,,soil water transmission index,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterEvaporationRate,
https://soilwise-he.github.io/soil-health#SoilWaterFlow,soil water flow,,,soil water movement,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterFlow,
https://soilwise-he.github.io/soil-health#SoilWaterHoldingCapacity,soil water holding capacity,,,soil physical capacity; soil water physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterHoldingCapacity,
https://soilwise-he.github.io/soil-health#SoilWaterInfiltration,soil water infiltration,,,soil water physical processes; water interchange,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterInfiltration,
https://soilwise-he.github.io/soil-health#SoilWaterInfiltrationCapacity,soil water infiltration capacity,,,soil physical capacity; soil water physical properties; soil water transmission index,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterInfiltrationCapacity,
https://soilwise-he.github.io/soil-health#SoilWaterInfiltrationRate,soil water infiltration rate,,,soil water transmission index,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterInfiltrationRate,
https://soilwise-he.github.io/soil-health#SoilWaterInfiltrationRateClass,soil water infiltration rate class,,"The Soil Water Infiltration Rate Class classifies the soil’s ability to absorb water based on observed infiltration rates. This classification is typically divided into categories like slow, moderate, or rapid infiltration, based on how quickly water is absorbed into the soil. It is an essential property for understanding drainage, runoff, and irrigation needs. Source: Hillel, D. (2004). Introduction to Soil Physics. Academic Press.",,http://w3id.org/glosis/model/common/infiltrationRateClassProperty,
https://soilwise-he.github.io/soil-health#SoilWaterInfiltrationRateNumeric,soil water infiltration rate numeric,,"The Soil Water Infiltration Rate Numeric provides a quantitative measure of the rate at which water enters the soil, usually expressed in units such as millimeters per hour (mm/h). This numeric value is essential for determining soil permeability, irrigation management, and runoff prediction. Higher infiltration rates indicate well-drained soils, while lower rates suggest compacted or clay-rich soils. Source: Bouwer, H. (2000). Integrated Water Management for the 21st Century. Water Resources Research.",soil water infiltration rate,http://w3id.org/glosis/model/common/infiltrationRateNumericProperty,
https://soilwise-he.github.io/soil-health#SoilWaterLoss,soil water loss,,,soil water physical processes,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterLoss,
https://soilwise-he.github.io/soil-health#SoilWaterMovement,soil water movement,,,soil water physical processes,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterMovement,
https://soilwise-he.github.io/soil-health#SoilWaterPermeability,soil water permeability,,,soil permeability; soil water physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterPermeability,
https://soilwise-he.github.io/soil-health#SoilWaterPhysicalProcesses,soil water physical processes,soil water physical process,,soil physical processes,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterPhysicalProcess,
https://soilwise-he.github.io/soil-health#SoilWaterPhysicalProperties,soil water physical properties,soil water physical property,,soil physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterPhysicalProperty,
https://soilwise-he.github.io/soil-health#SoilWaterPotential,soil water potential,,,soil water physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterPotential,
https://soilwise-he.github.io/soil-health#SoilWaterRepellency,soil water repellency,,,soil phenomena,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterRepellency,
https://soilwise-he.github.io/soil-health#SoilWaterRetention,soil water retention,,,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterRetention,
https://soilwise-he.github.io/soil-health#SoilWaterRetentionCapacity,soil water retention capacity,,,soil physical capacity,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterRetentionCapacity,
https://soilwise-he.github.io/soil-health#SoilWaterRetentionIndex,soil water retention index,,,soil structure index,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterRetentionIndex,
https://soilwise-he.github.io/soil-health#SoilWaterSorptionProperties,soil water sorption properties,soil water sorption property,,soil water physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterSorptionProperty,
https://soilwise-he.github.io/soil-health#SoilWaterStorage,soil water storage,,,soil retention,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterStorage,
https://soilwise-he.github.io/soil-health#SoilWaterTableDepth,soil water table depth,,,soil spatial properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterTableDepth,
https://soilwise-he.github.io/soil-health#SoilWaterTablePosition,soil water table position,,,soil spatial properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterTablePosition,
https://soilwise-he.github.io/soil-health#SoilWaterTransmission,soil water transmission,,,soil transport; soil water movement,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterTransmission,
https://soilwise-he.github.io/soil-health#SoilWaterTransmissionIndex,soil water transmission index,,,soil structure index,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterTransmissionIndex,
https://soilwise-he.github.io/soil-health#SoilWaterTransport,soil water transport,,,soil water movement,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterTransport,
https://soilwise-he.github.io/soil-health#SoilWetness,soil wetness,,,soil water physical properties,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWetness,
https://soilwise-he.github.io/soil-health#SoilWetting,soil wetting,,,soil water physical processes,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWetting,
https://soilwise-he.github.io/soil-health#SolubleAnionTotal,soluble anion total,soluble anions total,"The Soluble Anions Total measures the concentration of anions (e.g., chloride, sulfate, nitrate) in soil solution. High levels may indicate salinity, nutrient availability, or contamination. Source: Sparks, D.L. (2003). Environmental Soil Chemistry.",soil solutes,http://w3id.org/glosis/model/layerhorizon/solubleAnionsTotalProperty,
https://soilwise-he.github.io/soil-health#SolubleCationTotal,soluble cation total,soluble cations total,"The Soluble Cations Total evaluates the sum of cations (e.g., sodium, potassium, calcium, magnesium) in soil solution. It is an indicator of soil salinity, fertility, and chemical balance. Source: Brady, N.C., & Weil, R.R. (2008). The Nature and Properties of Soils.",soil solutes,http://w3id.org/glosis/model/layerhorizon/solubleCationsTotalProperty,
https://soilwise-he.github.io/soil-health#SolubleSalts,soluble salts,soluble salt,"Soluble salts refer to dissolved salts in the soil solution, primarily composed of sodium, calcium, magnesium, chloride, and sulfate ions. Excessive soluble salts cause salinity, which can impair plant water uptake and lead to osmotic stress. EC testing helps monitor salinity levels for effective management. Source: Soil Science Society of America.",salt; soil solutes,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Solsal,
https://soilwise-he.github.io/soil-health#Stickiness,stickiness,,"The Stickiness measures the soil’s tendency to adhere to surfaces or objects when wet. It is influenced by clay content and organic matter and affects soil workability and machinery use. Source: Hillel, D. (2004). Introduction to Environmental Soil Physics.",,http://w3id.org/glosis/model/layerhorizon/stickinessProperty,
https://soilwise-he.github.io/soil-health#StickyConsistence,sticky consistence,,,soil consistence,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#StickyConsistence,
https://soilwise-he.github.io/soil-health#StoneContent,stone content,,,observable soil properties,,
https://soilwise-he.github.io/soil-health#Stress,stress,,,pressure,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#Stress,
